Fecha;TmáxCarrasco;TmínCarrasco;TmáxSalto;TmínSalto;
10/11/2001;22.8;17.0;26.4;19.5;
11/11/2001;22.6;11.8;29.0;11.8;
12/11/2001;21.0;15.0;30.5;14.2;
13/11/2001;22.8;12.4;27.5;17.9;
14/11/2001;23.0;13.6;26.8;17.9;
15/11/2001;25.0;11.3;29.0;13.9;
16/11/2001;18.4;11.2;22.8;14.6;
17/11/2001;24.8;8.0;26.4;7.9;
18/11/2001;29.8;14.5;32.5;11.6;
19/11/2001;30.8;17.4;33.5;17.0;
20/11/2001;31.0;18.8;35.2;18.0;
21/11/2001;25.1;18.0;28.8;19.6;
22/11/2001;23.0;16.5;32.5;19.3;
23/11/2001;24.0;17.0;37.0;22.4;
24/11/2001;17.6;15.2;21.2;15.0;
25/11/2001;18.2;8.6;21.7;12.2;
26/11/2001;25.4;12.4;24.0;17.0;
27/11/2001;20.6;14.7;27.2;15.4;
28/11/2001;19.6;8.8;27.7;14.3;
29/11/2001;21.8;12.5;26.6;12.7;
30/11/2001;19.4;14.0;20.0;13.0;
1/12/2001;21.0;11.4;26.5;12.1;
2/12/2001;17.6;12.0;29.0;13.7;
3/12/2001;18.0;12.0;23.5;15.4;
4/12/2001;20.4;11.2;25.0;15.5;
5/12/2001;24.0;16.7;27.4;17.2;
6/12/2001;23.0;16.5;29.2;16.0;
7/12/2001;30.0;16.0;32.0;16.6;
8/12/2001;18.2;13.2;22.5;14.4;
9/12/2001;20.0;9.5;25.0;7.5;
10/12/2001;21.0;9.6;29.5;10.2;
11/12/2001;29.4;13.0;30.7;16.1;
12/12/2001;25.6;19.5;30.6;17.6;
13/12/2001;24.6;20.0;31.5;20.4;
14/12/2001;23.2;17.8;29.7;20.7;
15/12/2001;23.2;18.0;28.0;17.2;
16/12/2001;22.4;17.4;30.0;14.6;
17/12/2001;22.4;13.0;31.4;15.3;
18/12/2001;22.1;16.8;31.5;17.0;
19/12/2001;30.6;15.5;34.4;19.4;
20/12/2001;25.3;19.4;31.0;22.0;
21/12/2001;20.2;17.0;25.7;18.6;
22/12/2001;21.4;15.5;27.1;17.3;
23/12/2001;29.1;10.5;29.6;10.6;
24/12/2001;29.6;14.0;32.4;14.0;
25/12/2001;29.6;16.5;32.5;15.1;
26/12/2001;30.6;17.4;34.2;19.0;
27/12/2001;32.6;19.0;35.0;18.5;
28/12/2001;28.6;20.2;35.8;20.4;
29/12/2001;25.0;19.4;34.2;19.2;
30/12/2001;27.8;17.2;34.0;20.8;
31/12/2001;25.4;20.6;29.5;21.3;
1/1/2002;26.0;17.5;32.4;18.4;
2/1/2002;25.0;19.0;34.0;18.2;
3/1/2002;25.2;19.8;32.5;19.6;
4/1/2002;23.8;21.5;31.0;17.1;
5/1/2002;20.6;18.0;26.0;20.0;
6/1/2002;22.2;16.7;27.0;17.4;
7/1/2002;24.2;19.0;30.0;15.5;
8/1/2002;26.2;13.5;32.0;15.3;
9/1/2002;25.8;15.4;32.5;16.1;
10/1/2002;27.0;17.5;33.5;18.4;
11/1/2002;28.0;19.5;35.3;20.5;
12/1/2002;28.0;20.0;36.0;22.6;
13/1/2002;34.0;22.0;36.4;22.8;
14/1/2002;22.5;19.6;26.7;19.4;
15/1/2002;22.2;14.0;25.0;12.0;
16/1/2002;23.0;12.0;27.6;12.6;
17/1/2002;24.6;14.0;28.3;13.5;
18/1/2002;25.0;14.5;29.2;14.2;
19/1/2002;27.8;15.4;32.5;14.2;
20/1/2002;30.4;18.5;35.2;19.4;
21/1/2002;23.8;20.4;31.0;20.2;
22/1/2002;27.0;13.0;34.8;20.5;
23/1/2002;33.6;16.5;35.8;18.9;
24/1/2002;33.8;19.5;34.3;21.8;
25/1/2002;28.8;20.6;31.5;19.6;
26/1/2002;27.0;18.5;30.6;19.8;
27/1/2002;26.2;20.5;33.0;20.6;
28/1/2002;33.2;19.0;35.8;17.1;
29/1/2002;26.2;20.0;35.4;18.2;
30/1/2002;30.0;17.5;37.5;21.0;
31/1/2002;29.8;19.6;31.5;21.2;
1/2/2002;24.0;17.8;29.4;18.8;
2/2/2002;23.0;17.8;28.2;13.8;
3/2/2002;25.0;11.0;29.7;13.0;
4/2/2002;30.0;15.6;31.4;14.6;
5/2/2002;23.6;20.0;29.3;19.5;
6/2/2002;24.0;18.5;29.0;17.8;
7/2/2002;25.4;18.6;29.6;17.0;
8/2/2002;24.0;20.6;27.0;17.2;
9/2/2002;26.0;19.4;28.4;18.4;
10/2/2002;26.5;20.8;29.7;18.2;
11/2/2002;28.4;15.6;30.0;16.6;
12/2/2002;26.8;19.0;29.7;19.8;
13/2/2002;26.6;17.8;31.5;16.6;
14/2/2002;30.0;16.6;33.5;17.4;
15/2/2002;22.8;20.7;33.4;19.6;
16/2/2002;22.6;18.3;28.0;17.4;
17/2/2002;24.0;16.0;28.5;15.6;
18/2/2002;25.0;16.8;28.0;16.8;
19/2/2002;24.0;20.0;28.8;17.4;
20/2/2002;22.6;19.5;29.0;20.4;
21/2/2002;20.4;19.0;27.2;17.9;
22/2/2002;25.0;20.0;30.0;16.0;
23/2/2002;22.0;16.4;28.4;16.2;
24/2/2002;21.8;12.0;26.8;11.0;
25/2/2002;32.2;13.4;33.6;15.3;
26/2/2002;36.0;21.4;36.0;20.9;
27/2/2002;36.2;21.5;38.0;22.5;
28/2/2002;30.0;21.5;32.4;26.2;
1/3/2002;22.6;17.0;27.0;16.0;
2/3/2002;27.5;11.5;29.3;13.6;
3/3/2002;29.8;17.4;34.0;17.6;
4/3/2002;27.4;22.4;36.2;25.2;
5/3/2002;21.4;18.5;23.8;22.2;
6/3/2002;28.0;14.5;30.7;20.8;
7/3/2002;31.4;23.0;31.4;22.2;
8/3/2002;29.6;22.6;34.4;21.7;
9/3/2002;28.4;24.0;36.0;26.3;
10/3/2002;26.0;19.8;37.0;24.5;
11/3/2002;23.4;20.4;25.2;21.5;
12/3/2002;25.0;20.2;24.5;21.6;
13/3/2002;25.0;18.6;32.0;20.8;
14/3/2002;30.4;18.5;35.0;24.0;
15/3/2002;30.8;21.5;35.2;26.6;
16/3/2002;27.0;19.4;36.7;27.8;
17/3/2002;24.0;20.2;28.5;26.2;
18/3/2002;20.2;18.0;28.7;20.0;
19/3/2002;20.8;18.0;28.4;20.8;
20/3/2002;21.6;17.8;24.5;19.5;
21/3/2002;25.6;19.0;25.0;13.7;
22/3/2002;26.8;18.5;28.2;15.2;
23/3/2002;24.8;16.6;24.9;20.5;
24/3/2002;25.4;20.5;31.3;19.4;
25/3/2002;22.0;17.0;26.4;20.2;
26/3/2002;21.4;13.8;26.2;18.2;
27/3/2002;20.0;16.0;23.4;17.4;
28/3/2002;24.6;18.0;27.8;18.6;
29/3/2002;22.2;20.5;32.2;24.0;
30/3/2002;23.4;19.0;22.2;19.4;
31/3/2002;16.0;13.8;21.0;13.8;
1/4/2002;17.0;13.4;19.2;8.0;
2/4/2002;21.0;12.5;23.6;6.8;
3/4/2002;24.2;10.5;25.0;9.4;
4/4/2002;25.4;10.5;27.2;9.6;
5/4/2002;26.4;17.5;30.5;17.8;
6/4/2002;28.2;18.6;26.6;19.2;
7/4/2002;24.4;20.6;23.5;20.4;
8/4/2002;27.8;20.4;28.4;19.0;
9/4/2002;21.8;20.2;30.2;19.0;
10/4/2002;21.0;17.7;24.1;21.5;
11/4/2002;21.6;16.5;24.0;20.6;
12/4/2002;19.0;15.0;23.0;14.6;
13/4/2002;17.4;14.6;20.8;10.6;
14/4/2002;18.2;15.5;24.2;14.6;
15/4/2002;21.0;14.0;24.0;18.2;
16/4/2002;20.8;17.2;23.0;20.2;
17/4/2002;21.6;19.0;26.2;16.0;
18/4/2002;18.8;10.5;24.8;11.6;
19/4/2002;24.2;10.6;24.2;11.6;
20/4/2002;16.8;12.0;20.6;12.5;
21/4/2002;16.2;6.3;18.2;5.0;
22/4/2002;15.4;8.0;18.0;12.7;
23/4/2002;16.6;14.4;16.7;15.0;
24/4/2002;17.2;8.5;18.0;15.1;
25/4/2002;20.4;7.0;24.0;14.6;
26/4/2002;18.6;12.0;22.4;14.0;
27/4/2002;20.0;5.5;20.6;5.6;
28/4/2002;22.0;5.5;21.2;5.0;
29/4/2002;18.0;12.5;15.5;14.4;
30/4/2002;19.8;9.0;20.0;12.3;
1/5/2002;21.8;7.6;22.0;8.1;
2/5/2002;23.0;9.0;23.6;8.6;
3/5/2002;23.3;12.5;25.0;7.8;
4/5/2002;23.6;9.5;25.8;9.6;
5/5/2002;17.8;11.6;25.6;10.2;
6/5/2002;23.0;7.6;23.5;10.0;
7/5/2002;23.8;8.3;25.1;8.4;
8/5/2002;19.0;10.5;23.6;10.7;
9/5/2002;19.4;5.5;22.0;9.7;
10/5/2002;23.0;8.5;25.0;8.6;
11/5/2002;26.0;13.0;28.0;12.9;
12/5/2002;20.8;17.9;32.0;21.2;
13/5/2002;20.6;17.0;30.2;18.6;
14/5/2002;29.0;20.4;31.0;22.4;
15/5/2002;18.2;17.5;23.5;18.4;
16/5/2002;17.0;15.0;22.0;15.4;
17/5/2002;18.8;16.5;21.0;16.2;
18/5/2002;17.2;15.2;17.7;16.6;
19/5/2002;15.6;12.5;18.0;13.0;
20/5/2002;16.2;10.6;15.3;11.0;
21/5/2002;16.8;8.0;17.4;6.6;
22/5/2002;17.8;5.2;20.2;4.6;
23/5/2002;21.6;10.0;23.6;6.9;
24/5/2002;23.2;10.5;24.2;12.0;
25/5/2002;23.0;11.5;24.3;12.6;
26/5/2002;20.4;16.0;22.7;17.1;
27/5/2002;23.6;16.8;21.5;18.0;
28/5/2002;16.0;12.5;20.4;16.8;
29/5/2002;15.6;13.0;17.0;14.6;
30/5/2002;15.0;11.5;15.5;12.4;
31/5/2002;14.6;4.0;17.7;9.0;
1/6/2002;19.4;7.8;22.2;14.4;
2/6/2002;15.4;13.5;24.0;17.8;
3/6/2002;22.2;15.0;25.7;18.2;
4/6/2002;19.4;17.5;29.6;22.2;
5/6/2002;18.2;16.5;24.8;13.8;
6/6/2002;17.8;6.5;18.5;7.7;
7/6/2002;19.0;9.2;18.2;8.4;
8/6/2002;18.8;6.5;17.8;4.9;
9/6/2002;18.4;6.8;17.3;9.1;
10/6/2002;10.8;8.0;11.4;2.4;
11/6/2002;10.6;3.0;12.5;1.8;
12/6/2002;11.6;0.0;13.5;0.5;
13/6/2002;13.2;-4.5;14.6;-1.4;
14/6/2002;13.0;3.5;15.9;0.0;
15/6/2002;13.2;4.0;15.9;-0.9;
16/6/2002;17.0;1.0;18.4;1.9;
17/6/2002;13.6;9.4;16.1;11.8;
18/6/2002;15.2;4.5;19.7;4.7;
19/6/2002;19.4;5.0;19.6;3.2;
20/6/2002;19.4;6.5;19.9;3.2;
21/6/2002;9.6;7.5;11.8;5.6;
22/6/2002;10.5;5.4;10.2;-0.3;
23/6/2002;9.8;0.0;12.0;-2.8;
24/6/2002;11.0;0.8;13.6;-2.5;
25/6/2002;12.0;0.2;13.0;-1.7;
26/6/2002;16.6;1.5;17.3;-2.0;
27/6/2002;18.8;8.5;23.2;7.2;
28/6/2002;16.0;10.0;25.0;12.6;
29/6/2002;12.4;10.0;13.6;12.6;
30/6/2002;12.0;8.5;13.7;10.4;
1/7/2002;12.0;7.0;11.8;6.8;
2/7/2002;14.8;10.0;16.5;11.2;
3/7/2002;12.0;11.5;14.3;12.1;
4/7/2002;10.8;9.5;13.0;12.0;
5/7/2002;15.0;9.2;13.6;12.1;
6/7/2002;11.6;8.0;12.2;10.9;
7/7/2002;12.2;3.0;12.0;5.6;
8/7/2002;11.2;2.2;16.3;4.2;
9/7/2002;9.6;1.5;12.0;5.5;
10/7/2002;8.4;-0.5;15.0;0.4;
11/7/2002;11.4;3.0;14.4;0.5;
12/7/2002;13.4;7.0;17.6;3.0;
13/7/2002;19.0;4.0;22.0;6.0;
14/7/2002;18.8;10.0;22.3;8.2;
15/7/2002;20.4;8.3;21.0;7.2;
16/7/2002;13.4;8.5;22.4;4.5;
17/7/2002;11.6;7.0;16.9;7.4;
18/7/2002;19.0;6.0;18.8;4.2;
19/7/2002;19.0;8.5;23.7;4.2;
20/7/2002;23.0;10.0;20.7;12.0;
21/7/2002;17.4;13.5;20.5;16.2;
22/7/2002;12.2;11.4;19.3;13.6;
23/7/2002;12.6;3.0;21.0;4.0;
24/7/2002;15.2;10.0;19.0;12.4;
25/7/2002;15.2;6.5;17.5;5.8;
26/7/2002;14.0;2.0;11.8;3.0;
27/7/2002;15.7;3.8;17.5;1.5;
28/7/2002;15.2;3.5;16.5;0.6;
29/7/2002;20.6;5.0;22.5;4.2;
30/7/2002;13.4;10.0;21.6;12.6;
31/7/2002;10.4;8.5;12.2;10.8;
1/8/2002;10.0;6.2;13.0;7.4;
2/8/2002;10.4;7.0;11.6;5.0;
3/8/2002;13.0;1.0;16.6;0.0;
4/8/2002;16.4;7.0;15.0;6.4;
5/8/2002;11.2;7.0;18.0;5.4;
6/8/2002;12.2;2.5;19.9;3.4;
7/8/2002;13.0;6.0;19.0;6.9;
8/8/2002;16.8;11.0;20.0;12.6;
9/8/2002;17.5;9.5;18.7;6.8;
10/8/2002;23.0;7.0;21.5;5.2;
11/8/2002;20.5;10.2;24.8;4.6;
12/8/2002;20.0;2.6;23.3;7.8;
13/8/2002;18.5;5.0;23.0;8.0;
14/8/2002;11.6;4.6;16.3;4.6;
15/8/2002;15.5;0.5;19.8;2.6;
16/8/2002;19.0;5.5;24.0;7.8;
17/8/2002;23.0;14.5;26.3;18.2;
18/8/2002;25.8;16.6;28.4;20.0;
19/8/2002;21.2;15.0;18.2;16.2;
20/8/2002;15.0;8.5;18.0;10.0;
21/8/2002;16.4;6.4;20.0;5.2;
22/8/2002;18.0;5.5;20.6;3.2;
23/8/2002;18.2;9.5;22.6;11.6;
24/8/2002;27.5;13.5;30.7;18.6;
25/8/2002;31.5;19.8;32.2;22.1;
26/8/2002;33.2;15.0;32.8;21.7;
27/8/2002;31.4;20.0;30.5;19.0;
28/8/2002;30.5;17.2;26.7;20.0;
29/8/2002;17.6;10.0;18.4;13.5;
30/8/2002;11.2;7.5;16.5;6.0;
31/8/2002;7.5;7.0;13.0;3.5;
1/9/2002;10.6;6.8;11.3;3.6;
2/9/2002;12.6;5.6;17.0;0.6;
3/9/2002;13.0;8.0;20.8;3.3;
4/9/2002;19.6;3.4;23.8;7.0;
5/9/2002;18.8;9.5;26.0;6.7;
6/9/2002;15.6;9.0;16.4;6.5;
7/9/2002;11.2;8.2;19.2;3.8;
8/9/2002;12.6;0.6;19.6;2.5;
9/9/2002;16.8;5.0;21.4;4.4;
10/9/2002;20.0;10.0;22.1;10.8;
11/9/2002;17.8;14.8;19.2;18.2;
12/9/2002;13.6;10.5;19.2;11.5;
13/9/2002;14.0;8.0;20.7;6.0;
14/9/2002;12.2;5.2;21.2;6.5;
15/9/2002;11.4;8.4;21.0;7.8;
16/9/2002;20.8;10.0;22.5;10.4;
17/9/2002;23.6;16.5;23.5;19.2;
18/9/2002;24.0;14.8;26.8;16.3;
19/9/2002;18.0;11.8;17.3;17.2;
20/9/2002;14.4;5.0;18.4;7.0;
21/9/2002;18.7;6.5;21.8;6.5;
22/9/2002;15.8;9.4;24.5;11.1;
23/9/2002;13.4;5.8;23.5;10.2;
24/9/2002;23.0;5.0;24.0;10.0;
25/9/2002;24.6;12.2;25.8;9.8;
26/9/2002;15.7;12.0;27.8;9.2;
27/9/2002;24.0;13.0;29.6;12.2;
28/9/2002;24.0;14.0;30.0;16.0;
29/9/2002;14.6;12.6;18.0;16.5;
30/9/2002;16.4;12.6;24.2;14.8;
1/10/2002;21.0;12.0;25.0;11.8;
2/10/2002;25.0;14.0;23.6;14.4;
3/10/2002;16.5;13.0;24.7;15.1;
4/10/2002;20.6;10.5;28.8;17.6;
5/10/2002;20.6;13.4;28.0;19.1;
6/10/2002;29.0;12.6;28.8;19.6;
7/10/2002;18.8;13.6;19.0;13.6;
8/10/2002;19.8;13.8;23.6;16.6;
9/10/2002;24.0;17.2;21.2;19.6;
10/10/2002;27.5;14.0;22.8;18.6;
11/10/2002;25.5;15.5;26.0;17.8;
12/10/2002;28.6;16.4;30.0;17.0;
13/10/2002;31.7;18.6;32.0;21.2;
14/10/2002;26.6;20.6;33.0;22.0;
15/10/2002;21.4;19.0;31.0;22.1;
16/10/2002;21.0;12.0;21.0;14.2;
17/10/2002;19.8;5.0;24.0;8.8;
18/10/2002;25.0;8.5;27.3;12.5;
19/10/2002;19.6;15.6;27.0;19.9;
20/10/2002;19.5;12.4;24.8;17.6;
21/10/2002;16.8;8.2;16.5;7.8;
22/10/2002;20.6;6.2;20.0;7.0;
23/10/2002;23.0;8.0;24.6;9.3;
24/10/2002;24.6;13.3;27.4;16.6;
25/10/2002;23.0;7.5;26.0;16.1;
26/10/2002;23.6;14.2;32.0;18.4;
27/10/2002;21.5;16.0;27.0;18.5;
28/10/2002;24.0;17.0;27.8;19.6;
29/10/2002;16.0;12.6;21.7;15.5;
30/10/2002;20.4;5.0;21.5;11.5;
31/10/2002;23.0;9.5;26.0;10.9;
1/11/2002;25.4;13.2;26.3;14.2;
2/11/2002;25.8;14.5;28.5;13.9;
3/11/2002;21.8;18.6;19.4;17.0;
